,ID,p7,p12,p5,p15,p9,p2,p17,p18,p20,p6
2769,1999,4,4,2,4,4,4,4,3,4,2
2770,2000,4,4,2,4,3,4,4,4,4,3
2771,2001,4,3,2,3,3,4,3,3,3,2
2772,2002,3,4,4,4,3,4,4,4,4,2
2773,2002,3,3,3,4,3,4,4,4,4,3
2774,2003,2,3,3,4,3,4,3,4,3,2
2775,2004,3,4,2,4,2,4,4,3,4,3
2776,2004,4,3,2,4,2,4,3,3,4,2
2777,2005,4,3,3,4,3,3,3,3,4,2
2778,2006,4,2,2,4,2,4,4,4,1,2
2779,2006,4,2,2,4,2,4,4,4,4,2
2780,2007,2,4,4,4,4,2,4,3,3,4
2781,2008,3,4,3,4,4,2,4,3,3,2
2782,2009,4,3,3,4,3,3,3,3,4,3
2783,2010,3,3,3,3,3,4,3,3,3,3
2784,2010,3,3,3,4,3,3,4,3,4,3
2785,2011,3,3,3,4,2,3,4,3,4,4
2786,2011,4,4,2,4,4,3,4,3,4,4
2787,2012,2,2,2,4,3,4,3,3,3,3
2788,2013,3,2,2,2,3,3,3,3,3,2
2789,2013,4,3,2,3,3,4,3,3,3,4
2790,2014,3,4,2,3,4,3,2,3,3,2
2791,2015,4,4,1,3,2,2,2,3,3,2
2792,2017,4,4,3,4,3,3,2,3,3,3
2793,2019,3,3,4,4,2,3,3,4,4,3
2794,2020,4,4,3,4,4,4,4,4,4,3
2795,2021,4,2,4,4,4,3,4,3,4,3
2796,2022,3,2,3,4,4,4,3,1,4,2
2797,2023,4,3,3,4,3,4,3,3,3,3
2798,2024,3,3,2,4,3,3,3,4,3,4
2799,2025,3,4,3,4,3,4,2,3,3,3
2800,2025,3,2,2,4,2,3,4,3,3,2
2801,2025,3,3,2,4,3,3,4,3,3,2
2802,2026,3,4,2,3,3,3,3,3,4,2
2803,2027,4,3,3,4,3,3,3,3,3,3
2804,2028,2,3,2,4,3,3,4,3,3,3
2805,2029,3,3,3,4,3,4,3,3,3,3
2806,2030,3,3,4,4,3,1,3,3,2,4
2807,2031,3,2,3,4,3,3,3,4,4,2
2808,2031,3,2,2,4,2,3,3,4,4,2
2809,2032,4,4,4,4,4,3,4,3,4,3
2810,2032,4,3,2,4,2,4,4,3,4,2
2811,2034,3,3,4,4,3,3,4,3,3,4
2812,2035,4,2,2,3,3,3,2,3,4,2
2813,2036,4,2,1,4,2,3,2,3,3,1
2814,2036,3,4,4,4,3,3,4,3,4,2
2815,2037,1,4,4,4,4,1,3,4,4,4
2816,2038,1,3,2,4,3,3,4,3,4,3
2817,2038,4,3,3,4,3,4,3,3,4,3
2818,2038,4,3,3,4,3,3,3,3,4,3
2819,2039,3,3,2,4,3,3,2,3,4,3
2820,2040,3,4,4,4,4,4,2,4,4,4
2821,2040,2,3,2,3,3,3,3,2,2,3
2822,2041,4,4,2,4,4,4,2,4,4,2
2823,2042,4,4,4,4,4,1,3,4,4,4
2824,2042,3,4,3,4,3,3,3,4,3,3
2825,2043,3,3,4,4,2,3,3,3,4,2
2826,2043,1,4,4,4,4,3,4,3,4,2
2827,2044,3,4,3,4,3,3,3,4,3,3
2828,2044,3,3,3,4,2,3,3,3,3,3
2829,2045,3,4,3,3,2,3,3,3,2,3
2830,2045,3,4,4,4,3,2,3,3,3,4
2831,2046,3,3,2,3,3,3,3,3,4,2
2832,2046,3,3,4,4,4,3,4,3,4,4
2833,2047,3,2,2,4,4,3,3,3,3,2
2834,2048,3,3,3,4,3,2,4,3,4,2
2835,2050,4,4,3,4,4,4,4,4,1,2
2836,2051,3,3,3,4,3,3,3,4,3,2
2837,2051,2,4,4,4,3,3,4,4,4,2
2838,2052,3,4,2,4,4,3,3,3,3,2
2839,2052,3,2,2,3,3,3,4,3,4,2
2840,2053,4,3,2,4,2,3,3,3,4,3
2841,2054,3,2,2,3,2,3,2,4,3,2
2842,2056,3,3,3,3,3,4,4,3,2,3
2843,2058,3,4,2,3,4,2,4,4,4,4
2844,2059,3,3,3,4,4,4,4,3,3,4
2845,2059,3,2,3,4,3,3,3,4,3,3
2846,2060,4,4,2,4,4,4,4,4,4,3
2847,2061,4,4,4,4,4,3,4,4,4,4
2848,2061,4,4,4,4,4,4,4,4,4,4
2849,2062,2,4,2,3,3,1,3,2,3,2
2850,2062,3,4,4,4,3,2,3,4,1,4
2851,2063,2,4,3,4,3,3,4,2,3,3
2852,2063,2,4,3,4,3,2,4,1,3,2
2853,2064,3,3,3,4,4,4,3,3,4,3
2854,2065,3,2,3,4,2,3,2,3,4,4
2855,2065,4,2,2,4,2,2,2,3,4,2
2856,2066,3,2,2,4,4,3,4,1,1,2
2857,2066,4,4,2,4,4,3,4,3,3,4
2858,2067,4,4,4,4,4,4,4,4,4,4
2859,2067,4,4,4,4,4,4,4,4,4,4
2860,2068,3,3,3,4,3,4,4,4,4,3
2861,2068,4,4,3,4,3,3,4,4,4,3
2862,2068,4,4,3,4,4,3,4,4,4,3
2863,2069,4,3,2,4,4,3,4,4,4,3
2864,2069,4,3,3,4,4,3,4,4,4,2
2865,2070,1,4,4,4,4,3,4,4,4,4
2866,2071,3,4,3,4,2,3,4,4,4,4
2867,2071,3,4,3,4,2,3,4,3,4,2
2868,2072,4,3,3,4,4,4,4,4,4,3
2869,2072,4,3,3,4,3,4,4,4,4,3
2870,2073,3,4,3,4,4,3,4,4,4,3
2871,2074,3,3,4,4,2,3,4,3,4,3
2872,2074,3,2,3,3,2,3,3,3,4,2
2873,2074,3,2,3,3,2,2,4,3,4,3
2874,2075,3,2,2,3,2,3,2,3,3,2
2875,2076,4,3,3,3,3,3,3,3,3,2
2876,2077,4,3,3,4,3,4,3,4,4,3
2877,2078,2,3,3,4,3,4,4,4,4,3
2878,2079,4,4,4,4,3,2,3,4,4,4
2879,2080,3,3,2,3,2,3,3,3,3,3
2880,2080,3,3,3,3,2,3,3,3,3,3
2881,2081,4,3,2,4,4,3,4,4,4,3
2882,2081,3,4,3,4,3,4,4,4,4,3
2883,2082,2,3,2,3,3,3,3,3,3,2
2884,2083,4,3,3,4,3,4,4,3,4,4
2885,2083,3,3,3,4,3,4,4,3,4,3
2886,2085,3,2,2,4,2,2,2,3,3,2
2887,2085,3,2,2,4,3,3,3,3,4,2
2888,2086,3,4,3,4,3,3,3,2,4,3
2889,2087,2,3,3,4,3,4,3,3,4,3
2890,2088,3,3,3,3,3,3,3,3,3,3
2891,2088,2,3,3,3,3,2,3,3,3,3
2892,2089,1,4,3,3,4,4,3,4,3,4
2893,2090,1,4,4,4,4,4,3,4,4,4
2894,2091,1,4,4,4,4,4,4,3,4,4
2895,2091,2,4,4,4,4,3,4,3,3,4
2896,2092,3,3,3,4,3,3,4,3,4,2
2897,2093,3,3,3,2,3,4,3,4,4,3
2898,2094,3,4,4,4,4,3,4,3,3,4
2899,2095,4,4,2,4,3,4,3,3,4,3
2900,2096,4,3,3,3,3,4,3,3,3,3
2901,2097,3,2,2,2,2,3,2,3,3,2
2902,2098,4,3,3,4,3,4,4,3,4,3
2903,2098,3,3,3,3,3,3,3,4,4,3
2904,2099,2,4,3,4,3,4,3,3,4,4
2905,2099,2,4,3,4,4,4,4,4,4,4
2906,2100,4,3,3,4,4,3,3,3,4,3
2907,2101,3,4,4,4,4,4,3,3,4,2
2908,2101,2,3,3,4,3,2,3,2,3,3
2909,2102,4,4,3,4,4,4,4,3,4,4
2910,2103,4,2,3,4,2,2,2,4,4,2
2911,2104,4,3,3,4,3,3,4,4,4,4
2912,2105,3,3,2,3,3,3,3,3,4,2
2913,2106,4,4,4,4,4,4,4,4,4,4
2914,2107,3,3,2,3,3,2,3,3,4,3
2915,2107,2,3,3,4,3,3,4,3,4,4
2916,2108,2,3,1,4,2,3,2,3,3,2
2917,2109,2,3,3,3,4,4,3,4,4,3
2918,2110,4,3,2,3,2,1,3,4,4,2
2919,2111,4,3,3,4,4,4,4,4,4,2
2920,2111,4,3,4,4,3,4,4,4,4,3
2921,2112,3,4,4,4,4,4,4,4,4,4
2922,2113,4,2,2,3,2,3,2,3,3,2
2923,2114,3,3,3,3,3,3,3,4,4,3
2924,2115,4,4,2,4,3,4,3,4,4,3
2925,2116,1,4,4,3,4,4,3,4,3,4
2926,2117,3,3,3,4,3,3,3,3,4,3
2927,2118,3,3,3,3,3,3,3,3,3,2
2928,2119,3,3,2,3,3,4,3,3,4,3
2929,2120,4,4,2,4,4,4,4,4,4,3
2930,2120,4,4,4,4,4,4,3,4,4,3
2931,2121,4,4,4,4,4,4,4,4,4,4
2932,2121,4,3,3,4,3,4,4,4,4,3
2933,2122,1,4,2,4,4,3,2,3,4,4
2934,2123,1,4,4,4,4,4,4,4,4,4
2935,2124,4,3,3,4,3,4,4,3,4,3
2936,2125,4,2,2,4,3,4,3,3,4,2
2937,2125,3,2,3,4,2,2,3,4,4,2
2938,2126,3,3,3,4,3,2,3,4,4,3
2939,2127,2,4,3,4,4,4,3,3,3,3
2940,2128,4,3,3,4,3,4,3,4,4,3
2941,2128,4,4,4,4,4,3,4,4,4,4
2942,2129,4,4,4,4,4,4,4,3,4,4
2943,2130,4,3,4,4,3,4,3,4,4,3
2944,2130,4,3,3,4,3,3,3,4,4,2
2945,2131,4,4,3,4,4,4,4,4,3,4
2946,2131,4,3,3,3,3,4,4,3,3,3
2947,2132,2,3,3,4,3,3,3,3,4,3
2948,2132,4,3,3,4,3,3,3,4,4,3
2949,2133,1,4,4,4,2,4,4,2,3,3
2950,2133,3,3,4,4,3,3,4,1,1,4
2951,2134,3,3,2,3,3,3,3,3,3,3
2952,2135,3,3,1,4,3,4,4,4,4,3
2953,2135,4,4,3,4,3,4,3,4,4,3
2954,2136,4,4,4,4,4,3,4,4,4,4
2955,2137,4,4,3,4,4,3,4,4,4,3
2956,2138,3,3,3,4,3,3,4,4,4,3
2957,2139,4,4,4,4,4,4,4,4,4,4
2958,2139,4,4,4,4,4,4,4,4,4,4
2959,2140,2,3,4,4,3,4,4,3,3,2
2960,2141,3,3,3,4,3,3,3,3,4,3
2961,2141,2,3,3,4,2,3,3,1,3,4
2962,2142,3,4,3,4,3,3,4,3,4,4
2963,2143,1,4,3,4,3,4,3,4,4,3
2964,2144,4,3,2,4,3,4,4,4,4,3
2965,2145,1,2,4,4,4,4,4,4,4,4
2966,2146,3,3,3,3,4,3,4,3,4,3
2967,2147,4,4,2,4,4,4,4,4,4,4
2968,2148,4,3,3,4,3,3,4,4,3,3
2969,2149,3,2,2,3,2,3,3,2,4,2
2970,2149,4,4,4,4,4,4,4,4,4,3
2971,2150,3,2,2,2,2,3,2,3,3,2
2972,2150,3,4,2,4,4,4,4,3,4,4
2973,2151,4,4,1,4,1,3,4,4,1,2
2974,2152,3,2,2,2,2,3,2,3,2,1
2975,2153,3,3,2,3,4,3,4,3,3,2
2976,2154,4,1,4,4,4,4,4,4,4,4
2977,2155,4,3,2,4,2,4,4,3,3,3
2978,2156,1,3,2,4,3,3,2,3,4,4
2979,2156,3,2,4,4,4,3,2,3,3,2
2980,2157,4,4,4,4,4,4,4,3,4,3
2981,2157,4,4,4,4,4,4,4,3,4,4
2982,2158,4,4,4,4,3,4,4,3,4,4
2983,2159,3,4,2,3,4,1,3,3,3,4
2984,2160,3,2,2,2,2,3,2,3,3,2
2985,2161,2,3,3,3,3,4,3,2,4,2
2986,2161,2,3,2,4,3,4,4,3,4,3
2987,2162,4,3,3,4,4,4,4,3,3,3
2988,2163,3,2,2,2,1,4,2,3,4,2
2989,2164,3,3,2,4,4,4,3,3,4,3
2990,2165,4,3,4,4,4,4,4,3,4,4
2991,2165,2,3,3,3,3,4,3,4,4,3
2992,2166,3,3,2,4,2,4,4,3,4,3
2993,2166,3,4,3,4,3,4,4,2,4,2
2994,2167,3,4,4,4,4,4,4,1,4,4
2995,2168,3,3,2,4,3,2,3,3,3,3
2996,2168,1,3,4,4,4,4,4,3,3,4
2997,2169,3,4,3,3,4,4,3,4,4,3
2998,2169,4,3,3,3,3,3,3,3,4,3
2999,2170,4,3,2,4,3,4,4,3,4,4
3000,2170,3,4,4,4,4,4,2,3,4,4
3001,2171,3,2,2,2,2,3,2,3,3,2
3002,2171,3,2,2,3,2,3,2,3,3,2
3003,2172,1,2,4,4,2,3,4,1,4,2
3004,2173,3,2,3,4,2,4,4,3,4,1
3005,2173,3,3,3,2,2,2,3,3,2,4
3006,2174,2,3,2,2,2,3,3,2,3,2
3007,2175,1,3,2,4,2,4,4,4,4,3
3008,2175,3,2,2,2,2,3,2,3,4,2
3009,2176,3,2,2,2,2,3,2,3,4,2
3010,2177,2,3,3,3,3,3,3,4,4,3
3011,2178,4,4,2,4,4,4,4,3,4,4
3012,2179,4,3,3,4,2,4,3,4,3,3
3013,2179,3,3,3,4,1,4,3,4,3,3
3014,2180,3,2,2,2,2,3,2,3,3,2
3015,2181,3,2,2,2,2,3,2,4,4,1
3016,2182,4,3,2,4,4,4,4,3,4,4
3017,2183,2,4,3,4,4,3,3,3,4,3
3018,2183,1,4,3,4,3,1,4,1,4,4
3019,2184,3,4,2,2,4,1,3,3,2,4
3020,2185,4,4,2,4,4,4,4,3,4,4
3021,2186,3,2,3,3,2,3,3,4,4,2
3022,2187,3,2,2,2,2,3,2,3,3,2
3023,2187,3,2,2,3,2,3,3,3,4,2
3024,2188,3,3,2,4,4,4,3,3,3,3
3025,2188,4,3,2,3,2,3,4,2,1,2
3026,2189,4,3,4,4,3,4,4,3,4,4
3027,2190,3,3,3,4,3,3,3,3,3,3
3028,2191,4,4,2,4,3,3,3,4,3,2
3029,2192,4,4,2,4,4,4,3,4,4,3
3030,2193,3,4,2,4,3,3,2,4,4,3
3031,2193,3,2,2,4,3,3,3,2,4,3
3032,2194,3,3,2,4,3,3,3,4,4,3
3033,2195,4,4,4,4,4,4,4,4,4,3
3034,2196,3,3,4,3,3,4,3,3,4,3
3035,2197,3,3,2,3,3,3,3,3,4,3
3036,2198,2,4,3,2,3,4,3,3,3,4
3037,2199,4,3,4,4,3,4,3,4,4,3
3038,2199,4,3,3,4,3,4,3,3,4,3
3039,2200,3,2,2,3,2,3,2,3,3,3
3040,2201,4,3,3,4,3,3,4,4,4,3
3041,2202,3,2,2,3,2,4,2,4,4,3
3042,2203,3,4,4,4,4,3,4,1,1,4
3043,2204,3,3,2,3,3,3,4,3,3,2
3044,2205,3,3,2,3,3,3,3,3,3,2
3045,2206,3,3,3,4,3,3,3,3,4,3
3046,2207,4,4,4,4,4,3,4,3,4,4
3047,2208,3,2,3,4,2,4,3,3,3,3
3048,2209,2,3,3,3,3,3,3,4,3,3
3049,2210,2,3,3,3,3,2,3,2,2,3
3050,2211,2,3,3,4,3,2,3,3,3,4
3051,2212,3,3,3,4,3,2,3,3,3,3
3052,2213,4,3,3,4,4,3,4,4,3,3
3053,2214,4,3,3,3,3,4,4,4,3,3
3054,2215,2,4,2,4,2,2,4,3,3,3
3055,2216,4,4,4,4,4,4,4,4,4,4
3056,2217,4,3,3,4,2,4,3,4,4,4
3057,2218,3,3,3,4,3,3,3,3,4,2
3058,2219,3,2,3,3,2,2,3,2,4,2
3059,2220,1,4,4,4,4,1,4,1,1,4
3060,2221,4,3,2,4,2,3,4,4,3,2
3061,2222,4,4,3,3,4,3,3,3,2,4
3062,2222,4,3,3,4,3,4,4,4,4,4
3063,2223,3,3,2,4,3,4,4,3,4,3
3064,2224,3,4,3,4,3,4,3,3,4,3
3065,2225,3,3,3,4,3,3,3,3,3,2
3066,2226,2,3,3,4,3,3,3,3,3,2
3067,2227,4,4,4,4,4,3,4,4,4,4
3068,2228,2,3,2,4,4,4,3,1,2,3
3069,2229,4,3,3,4,3,4,3,4,4,4
3070,2230,2,3,3,4,4,2,4,4,4,3
3071,2231,4,4,4,4,4,4,4,4,4,4
3072,2231,4,4,4,4,4,4,4,4,4,4
3073,2232,3,3,2,4,2,3,4,4,3,4
3074,2233,3,3,3,4,3,3,2,3,3,3
3075,2234,2,4,4,4,4,3,3,3,4,4
3076,2234,4,4,4,4,4,3,4,4,4,4
3077,2235,3,3,3,4,3,3,3,3,4,3
3078,2236,4,2,2,3,3,3,3,3,3,3
3079,2237,3,3,1,4,2,3,2,4,4,1
3080,2238,3,3,2,3,3,3,3,3,3,3
3081,2238,3,3,3,4,3,2,3,3,3,2
3082,2239,2,3,3,4,2,3,3,3,4,2
3083,2240,3,3,2,4,3,3,3,3,3,3
3084,2241,3,3,3,4,4,2,3,4,4,3
3085,2241,3,3,3,3,3,3,3,3,3,3
3086,2243,2,3,2,4,3,4,4,4,4,3
3087,2243,2,3,3,4,3,4,4,3,3,3
3088,2244,3,3,3,4,3,3,3,3,4,3
3089,2244,4,3,3,3,3,3,3,3,4,3
3090,2245,3,3,2,4,3,3,3,4,4,2
3091,2246,3,3,3,3,3,3,4,4,4,3
3092,2246,3,4,4,4,3,3,4,3,4,3
3093,2247,3,3,2,3,3,3,3,3,3,3
3094,2248,4,3,2,3,3,3,3,2,3,3
3095,2248,3,3,2,2,3,3,4,3,3,2
3096,2249,4,4,3,4,3,3,4,3,4,4
3097,2250,1,4,4,4,4,3,4,4,4,4
3098,2251,4,2,3,4,4,4,3,3,4,4
3099,2252,4,4,3,4,4,4,4,4,4,4
3100,2252,4,4,3,4,4,4,4,4,4,4
3101,2253,3,3,2,3,2,3,2,3,4,3
3102,2254,3,3,3,3,3,3,3,3,3,3
3103,2255,1,4,4,4,4,4,4,3,1,4
3104,2256,4,4,2,4,4,2,4,3,4,3
3105,2257,3,3,4,3,3,3,3,3,3,3
3106,2258,2,4,4,4,3,4,3,4,4,3
3107,2259,3,2,3,3,2,4,3,3,3,3
3108,2260,2,2,2,4,2,3,4,3,3,2
3109,2261,4,3,3,4,3,3,3,3,4,3
3110,2261,4,2,3,4,4,3,3,3,3,2
3111,2262,2,3,3,2,3,2,3,2,2,3
3112,2262,3,3,3,4,2,3,2,3,3,3
3113,2263,3,2,2,3,2,3,2,3,3,2
3114,2264,3,3,3,4,4,3,4,3,4,2
3115,2265,4,3,2,4,3,4,4,3,3,3
3116,2266,2,4,4,4,4,4,4,4,4,4
3117,2267,4,4,2,3,4,3,3,3,4,3
3118,2268,4,4,3,4,4,4,4,4,4,3
3119,2269,3,3,2,4,3,4,3,3,3,3
3120,2270,3,3,2,4,3,2,4,3,3,3
3121,2270,3,2,3,3,2,3,3,3,3,2
3122,2271,3,2,3,2,4,3,4,3,2,2
3123,2272,4,4,4,4,4,4,4,4,4,4
3124,2272,1,4,4,4,4,4,4,4,4,4
3125,2272,2,4,4,4,4,4,1,4,4,4
3126,2273,1,4,4,3,4,1,4,4,4,4
3127,2274,4,4,4,4,4,4,4,4,4,4
3128,2275,4,3,2,4,2,4,4,4,4,3
3129,2276,3,3,2,4,3,3,3,3,3,3
3130,2277,4,3,3,4,4,4,4,3,3,4
3131,2278,4,3,2,4,2,4,3,3,4,3
3132,2279,4,3,3,4,3,3,4,4,4,3
3133,2280,3,4,2,4,3,3,3,3,4,3
3134,2281,4,4,3,4,4,4,4,4,4,4
3135,2282,1,3,4,4,3,4,3,2,3,4
3136,2283,1,4,3,4,3,3,4,2,4,3
3137,2284,3,3,2,4,4,3,3,3,3,2
3138,2285,4,3,3,4,3,3,3,3,4,3
3139,2286,4,4,4,4,4,1,4,1,1,4
3140,2287,3,3,2,4,3,3,4,3,3,2
3141,2288,2,3,3,4,4,4,3,3,4,3
3142,2289,3,3,3,4,3,4,3,4,4,2
3143,2290,4,2,1,2,2,3,3,3,3,2
3144,2291,1,3,3,4,4,3,3,3,4,3
3145,2292,3,3,3,4,3,3,3,3,3,3
3146,2292,3,3,3,4,3,3,4,3,3,3
3147,2293,3,3,2,3,3,4,3,3,4,3
3148,2293,3,3,4,3,4,3,3,3,1,4
3149,2293,3,3,3,3,3,2,3,4,4,3
3150,2294,4,3,1,4,3,3,4,3,4,2
3151,2295,2,3,2,3,2,3,3,3,3,3
3152,2297,4,4,4,4,4,4,4,4,4,4
3153,2298,4,3,3,3,2,4,3,4,4,3
3154,2299,3,2,2,4,2,3,3,3,3,3
3155,2299,4,4,3,4,4,3,4,4,3,3
3156,2300,3,3,3,3,2,2,3,3,3,3
3157,2301,4,3,4,4,3,3,4,3,4,3
3158,2301,3,3,3,4,3,3,3,4,4,3
3159,2302,4,3,3,4,4,4,3,3,4,3
3160,2303,4,4,3,4,3,4,4,3,4,3
3161,2303,4,4,3,4,4,4,4,4,4,4
3162,2304,3,3,3,4,3,3,4,3,4,3
3163,2305,3,4,3,4,4,4,4,3,3,3
3164,2305,4,4,3,4,3,3,4,3,3,3
3165,2305,3,3,3,4,3,3,3,3,3,3
3166,2306,3,4,3,4,4,3,4,3,4,3
3167,2306,3,3,3,4,2,3,4,3,4,4
3168,2307,3,3,4,4,3,4,4,3,4,3
3169,2308,2,4,4,4,4,3,4,3,4,4
3170,2308,3,4,4,4,4,4,4,3,3,4
3171,2309,4,4,4,4,2,4,4,4,4,4
3172,2310,3,3,3,4,4,4,4,3,3,2
3173,2311,3,2,3,4,2,3,4,3,3,2
3174,2312,3,3,3,4,3,4,4,4,4,3
3175,2313,4,4,4,4,4,3,4,4,4,4
3176,2314,4,4,3,4,4,4,3,4,4,3
3177,2314,4,4,4,4,4,4,4,4,4,4
3178,2315,3,3,3,4,3,3,3,3,4,3
3179,2315,3,2,2,2,2,3,2,3,3,2
3180,2316,2,3,2,4,2,3,3,3,4,3
3181,2317,4,1,2,4,2,2,2,3,3,2
3182,2318,3,4,4,4,4,4,4,4,3,4
3183,2319,2,4,2,4,4,4,3,3,3,3
3184,2320,1,4,4,4,4,4,4,4,4,4
3185,2321,3,4,4,4,4,4,4,4,4,4
3186,2321,4,4,4,4,4,4,4,4,4,4
3187,2322,1,4,4,2,3,4,2,4,4,4
3188,2323,3,3,2,4,2,3,2,3,3,2
3189,2323,3,3,2,3,3,3,3,3,3,3
3190,2324,4,2,2,3,2,4,1,3,4,3
3191,2324,2,2,2,4,3,3,2,3,3,2
3192,2325,3,3,2,4,4,4,4,4,4,4
3193,2325,3,4,4,4,4,4,4,3,4,2
3194,2326,4,2,2,3,2,3,2,3,4,2
3195,2326,3,2,2,4,3,4,2,3,4,2
3196,2327,3,4,4,4,3,4,4,3,4,4
3197,2328,2,4,3,4,3,2,3,2,3,3
3198,2328,2,2,3,3,3,3,3,2,2,3
3199,2328,2,3,3,3,2,3,3,2,2,3
3200,2329,3,4,4,4,2,4,4,3,4,4
3201,2329,4,3,2,4,3,3,3,3,3,3
3202,2330,4,2,2,4,3,3,4,3,3,3
3203,2331,3,3,3,4,2,3,3,3,4,3
3204,2332,4,3,4,4,4,3,3,4,4,4
3205,2333,4,2,2,3,2,2,2,3,2,2
3206,2334,2,2,3,3,3,2,3,2,2,3
3207,2335,3,4,3,4,3,4,4,4,4,4
3208,2335,3,3,3,4,3,3,3,4,4,3
3209,2336,4,3,3,3,3,4,3,4,4,3
3210,2337,4,3,4,4,2,4,3,3,4,3
3211,2338,1,4,3,4,2,3,3,2,4,4
3212,2338,4,4,3,4,3,3,2,2,2,2
3213,2339,4,2,2,3,3,3,2,3,4,3
3214,2339,4,4,1,3,3,3,3,4,3,3
3215,2340,4,3,2,4,2,3,2,3,4,2
3216,2340,3,2,2,4,3,2,3,3,3,3
3217,2341,3,4,3,4,3,4,4,4,4,4
3218,2342,3,4,3,4,3,3,4,3,4,3
3219,2343,4,4,3,4,4,4,4,4,4,3
3220,2344,4,4,3,4,3,3,3,2,4,4
3221,2345,3,4,3,4,4,4,3,3,4,3
3222,2346,4,2,3,3,3,4,3,3,3,3
3223,2347,4,3,3,4,3,1,3,4,4,3
3224,2348,4,4,3,4,3,3,4,3,4,3
3225,2349,2,3,3,4,3,3,2,4,4,3
3226,2350,3,2,2,4,2,4,4,4,4,2
3227,2351,3,4,3,4,4,3,4,3,4,4
3228,2351,3,3,2,4,3,3,3,3,3,3
3229,2352,3,2,2,4,2,3,3,3,2,1
3230,2353,3,3,2,4,4,4,4,3,3,4
3231,2354,4,3,3,4,3,4,4,3,4,2
3232,2355,4,3,3,4,3,3,3,3,3,3
3233,2356,2,4,2,4,3,2,4,3,3,2
3234,2357,3,2,2,3,2,3,2,4,4,3
3235,2358,3,3,3,4,3,3,3,4,4,4
3236,2359,2,3,3,4,3,3,3,4,4,3
3237,2360,3,4,2,3,1,3,4,3,3,2
3238,2361,2,3,3,2,3,3,3,2,2,3
3239,2362,3,3,3,4,3,3,3,3,3,2
3240,2362,3,2,2,3,3,4,3,3,3,4
3241,2363,3,3,2,4,4,3,2,3,4,3
3242,2364,4,3,3,4,3,4,3,4,4,3
3243,2365,4,3,2,3,2,3,4,4,4,2
3244,2366,4,4,2,4,3,4,4,3,4,3
3245,2367,3,3,3,4,4,3,4,4,4,4
3246,2368,3,3,3,3,4,3,3,3,3,3
3247,2369,3,2,2,2,2,4,2,3,3,2
3248,2369,3,2,2,3,3,4,2,3,3,2
3249,2370,4,3,3,4,3,4,4,3,4,3
3250,2371,3,4,3,4,4,3,2,4,4,3
3251,2372,2,4,4,4,3,3,4,3,4,4
3252,2373,2,3,1,4,3,4,3,2,2,2
3253,2373,3,2,2,4,2,3,3,2,1,2
3254,2374,3,4,3,4,2,4,4,3,4,3
3255,2375,4,3,1,4,3,4,3,4,4,4
3256,2376,3,4,4,4,4,4,4,4,4,3
3257,2377,4,3,3,4,2,4,4,4,4,3
3258,2378,3,2,2,4,3,3,4,3,3,2
3259,2378,3,2,2,2,1,2,2,3,3,2
3260,2379,4,3,3,3,3,4,3,3,3,3
3261,2380,3,3,3,4,3,3,4,3,4,3
3262,2381,4,3,2,4,3,3,3,4,4,3
3263,2382,3,3,3,3,3,3,4,3,3,3
3264,2383,3,2,2,3,3,3,3,3,3,2
3265,2384,3,3,2,4,3,2,3,3,3,3
3266,2385,3,3,3,4,3,3,3,4,3,3
3267,2385,4,4,2,4,4,4,4,4,3,3
3268,2386,3,3,3,4,3,3,3,3,3,3
3269,2388,4,3,2,4,2,3,3,3,3,3
3270,2389,3,2,2,2,2,3,2,3,3,2
3271,2390,2,2,3,2,2,4,4,2,2,3
3272,2391,1,2,4,3,2,1,4,3,3,4
3273,2392,4,3,3,3,3,3,3,4,4,3
3274,2393,3,3,3,4,3,4,4,3,4,3
3275,2393,3,3,2,4,2,3,3,3,3,3
3276,2394,2,3,2,4,3,4,4,3,4,3
3277,2395,4,3,2,2,2,2,3,3,3,2
3278,2395,2,3,4,3,3,2,4,2,1,3
3279,2396,3,3,2,4,2,3,2,3,2,2
3280,2397,3,3,2,4,4,3,4,3,2,3
3281,2398,3,4,3,3,3,3,3,3,2,2
3282,2398,3,3,3,2,2,3,3,3,2,2
3283,2399,3,3,3,4,3,4,3,3,4,3
3284,2399,3,3,3,4,3,3,3,3,4,3
3285,2400,3,1,3,3,3,3,2,2,3,3
3286,2400,1,2,2,2,3,3,3,3,2,4
3287,2401,3,2,3,3,2,3,2,3,3,3
3288,2402,3,2,2,3,2,2,2,3,2,2
3289,2403,3,2,2,4,2,3,4,3,3,3
3290,2404,4,3,3,3,3,3,3,3,3,3
3291,2404,3,2,3,3,3,3,2,3,2,2
3292,2405,3,2,1,2,2,2,2,3,3,2
3293,2406,3,3,3,3,3,3,4,4,4,3
3294,2407,4,3,3,4,3,3,3,4,4,3
3295,2407,3,3,3,4,3,3,3,4,3,3
3296,2408,3,2,3,3,3,3,3,2,2,3
3297,2409,3,2,2,4,2,4,3,2,4,1
3298,2410,3,2,3,3,3,3,2,3,3,3
3299,2411,3,2,2,3,3,3,3,4,4,1
3300,2412,3,3,2,3,3,2,3,3,3,3
3301,2413,2,3,3,3,3,2,3,2,2,3
3302,2414,3,3,3,4,3,3,4,3,4,2
3303,2414,3,3,2,4,3,2,4,3,4,3
3304,2414,2,3,2,3,3,3,3,3,3,3
3305,2415,4,3,2,4,3,4,4,3,4,2
